public_id,public_id_type,paper_id
10.1016/j.asoc.2017.06.001,DOI,1918
2157932200,MAG,2821
17775751,CorpusId,2470
10.1042/BJ2160195,DOI,2385
2567215512,MAG,3753
conf/sigmetrics/ZhengN10,DBLP,3062
2212.06202,ArXiv,3697
10.1109/SFCS.1988.21950,DOI,883
conf/wine/DaskalakisMP06,DBLP,320
10702423,PubMed,2875
2324546640,MAG,1375
1583260971,MAG,2954
journals/corr/abs-1904-02098,DBLP,1578
10.18653/v1/D16-1122,DOI,1651
conf/sigmod/GravanoCGP97,DBLP,118
10.1109/ISWC.1999.806664,DOI,2660
6586372,CorpusId,2509
10.1016/j.tree.2020.05.003,DOI,3213
41585903,CorpusId,1381
10.1145/633025.633037,DOI,367
2621402653,MAG,188
conf/focs/BussPT90,DBLP,513
25676418,PubMed,2795
2113755672,MAG,2583
10.1111/MAM.12165,DOI,3215
journals/siamcomp/KleinPST94,DBLP,3512
9348852,PubMedCentral,3177
5187557,CorpusId,771
2049919593,MAG,402
10.14778/2536258.2536259,DOI,17
conf/approx/HousniGH021,DBLP,3383
cs/0205051,ArXiv,3482
2161050705,MAG,1804
10.1109/ISWC.2006.286338,DOI,2573
5602647,CorpusId,3664
2950413897,MAG,1712
10.1145/2756547,DOI,2469
18232966,PubMed,1293
10.1016/j.cie.2015.11.004,DOI,1935
2565103131,MAG,207
31235156,CorpusId,2067
hep-ex/0307079,ArXiv,1387
10.1016/j.jtbi.2010.11.039,DOI,252
2089134263,MAG,2682
199671168,CorpusId,1571
11856391,CorpusId,2861
10.1145/800061.808742,DOI,909
35342337,CorpusId,1151
conf/soda/DiakonikolasY08,DBLP,753
journals/eccc/EtessamiSY13,DBLP,731
journals/sigplan/Stroustrup82,DBLP,3671
235306545,CorpusId,668
245314033,CorpusId,957
3165367959,MAG,1877
3048450692,MAG,3719
10.1016/j.cie.2008.10.001,DOI,2037
2160284242,MAG,3134
10.1007/BF02523685,DOI,814
7599950,PubMedCentral,969
conf/ipco/KolliopoulosS98,DBLP,3502
17736539,CorpusId,1700
2897375320,MAG,194
37863552,CorpusId,1699
209824371,CorpusId,902
2397802321,MAG,1706
52098864,CorpusId,1908
8391786,PubMed,2338
10.1145/1411509.1411512,DOI,296
2105956719,MAG,2519
25522281,PubMed,3271
17168427,CorpusId,2489
2085618652,MAG,3439
2914795094,MAG,527
1987537656,MAG,598
10.1021/BI00186A038,DOI,2887
2947442676,MAG,1569
conf/jcdl/IpeirotisBG02,DBLP,80
3036809062,MAG,2930
250520326,CorpusId,3000
11839727,CorpusId,2553
2909980505,MAG,2935
3060397,PubMedCentral,1008
10.1109/TEC.2006.888026,DOI,2074
219752773,CorpusId,2923
10.1145/102782.102784,DOI,506
10.1145/147156.147159,DOI,2724
253649839,CorpusId,3178
207425501,CorpusId,2106
218581891,CorpusId,1557
1625281,CorpusId,2634
10.1093/biosci/biy141,DOI,3223
5345293,CorpusId,2564
248427325,CorpusId,1535
conf/sss/Yannakakis10,DBLP,742
0903.4800,ArXiv,1169
2032099903,MAG,1976
227736819,CorpusId,3726
2071599890,MAG,2730
3965250,CorpusId,713
2050250386,MAG,2742
2134055714,MAG,2562
7691138,CorpusId,3503
journals/jacm/EtessamiY15,DBLP,771
2250814647,MAG,1980
10.1007/978-3-642-16170-4_1,DOI,266
10.4230/LIPIcs.STACS.2019.31,DOI,186
2479682262,MAG,12
3033607534,MAG,1049
11943404,CorpusId,212
1302.3741,ArXiv,727
3089238887,MAG,1562
10.1109/ICCV.2017.160,DOI,3749
1958918,CorpusId,285
2029136172,MAG,359
10.1145/2488608.2488632,DOI,735
16622243,CorpusId,1034
10.4049/jimmunol.178.supp.88.12,DOI,2849
3127481173,MAG,2915
246607993,CorpusId,1522
journals/jacm/PapadimitriouY82,DBLP,915
10.1109/TIT.2006.887523,DOI,3463
14023452,CorpusId,2379
91494261,CorpusId,3223
10.1007/978-3-642-15369-3_27,DOI,3424
2144285067,MAG,247
0705.3229,ArXiv,1280
29628372,PubMed,3225
6732651,CorpusId,66
conf/icalp/ChakrabartiPSSSW96,DBLP,3503
255908242,CorpusId,55
10139512,CorpusId,3524
218597906,CorpusId,2424
26782242,CorpusId,3238
2904188124,MAG,3223
1659045240,MAG,3423
10.1016/0020-0190(81)90041-7,DOI,919
3988832,CorpusId,2592
2297133,CorpusId,1788
conf/ismar/Feiner99,DBLP,2665
conf/soda/DaskalakisP11,DBLP,248
10.1101/013227,DOI,1710
1994062596,MAG,2056
10.1007/s10107-002-0370-6,DOI,3464
journals/pnas/BleiS17,DBLP,1635
205255195,CorpusId,2941
1485836178,MAG,580
2835342,CorpusId,1749
journals/mti/KroslMHFE23,DBLP,2410
13664165,CorpusId,856
journals/pnas/ChastainLPV14,DBLP,228
17132510,PubMed,2858
conf/ismir/HoffmanBC09,DBLP,1812
2122653474,MAG,287
conf/stoc/BlumJLTY91,DBLP,863
27176022,CorpusId,368
2961010487,MAG,1574
conf/ismar/SandorOBF05,DBLP,2587
237503612,CorpusId,1538
211038268,CorpusId,3015
10.1007/3-540-09510-1_36,DOI,940
10.1109/SFCS.1995.492665,DOI,458
conf/mobisys/AlDuaijHN19a,DBLP,3014
10.1145/2956583,DOI,239
10.1073/pnas.1719792115,DOI,1597
233423531,CorpusId,1047
1506.06980,ArXiv,219
conf/giscience/X18,DBLP,194
2493239,CorpusId,735
conf/ma/XieRS01,DBLP,3475
10.1111/insr.12430,DOI,1558
conf/ndss/StavrouKNMR05,DBLP,3103
12716582,CorpusId,3484
1973148749,MAG,2248
2078783401,MAG,2638
2122740842,MAG,1778
1563577400,MAG,845
13918534,CorpusId,3435
10.1006/inco.1998.2701,DOI,416
conf/3dui/WhiteFF09,DBLP,2530
3037202853,MAG,2174
10.1371/journal.pone.0254889,DOI,951
2148721460,MAG,1734
10.1145/62.322425,DOI,900
8831125,CorpusId,941
139890,PubMed,2409
journals/siamrev/CoffmanCGJSWY02,DBLP,789
27468943,CorpusId,1721
1749657727,MAG,266
2598319647,MAG,2689
2952401567,MAG,728
10.1109/TASE.2007.907381,DOI,2061
9566932,CorpusId,770
2001300472,MAG,46
9466029,CorpusId,2560
26161909,PubMed,3264
2021.emnlp-main.807,ACL,1538
14386521,CorpusId,2753
journals/siamcomp/Papadimitriou83,DBLP,581
1302.6411,ArXiv,729
18233437,PubMed,1297
conf/icalp/FabrikantKP02,DBLP,369
1965915487,MAG,556
206612209,CorpusId,940
21454304,PubMed,2227
conf/chi/BenkoF05,DBLP,2583
1539141971,MAG,3510
journals/jal/LipskiP81b,DBLP,602
2575889556,MAG,1937
2506265664,MAG,203
18764103,PubMed,1212
20721442,CorpusId,2609
10.3341/kjo.2012.26.3.182,DOI,1004
2913147270,MAG,414
10.1016/j.astropartphys.2018.08.006,DOI,1073
6466482,CorpusId,999
22920495,PubMed,2807
1911.01956,ArXiv,3390
10.1093/pnasnexus/pgad044,DOI,2895
27807377,CorpusId,806
7233594,PubMedCentral,968
10.4230/LIPIcs.ITCS.2019.57,DOI,177
2951638683,MAG,2948
15875244,CorpusId,1937
1670737,CorpusId,828
15704767,CorpusId,3563
21109521,PubMed,2230
2016643759,MAG,618
1974778955,MAG,1822
32182825,CorpusId,893
257184773,CorpusId,3167
32381040,PubMed,2924
249889933,CorpusId,3698
journals/corr/AytarVT17,DBLP,3751
206438568,CorpusId,777
9544534,PubMedCentral,3183
10.1007/s12080-012-0169-x,DOI,3275
10.1145/212433.212436,DOI,451
32990354,PubMed,2178
conf/tacas/EtessamiY05,DBLP,770
2107.05746,ArXiv,699
10.1145/3442381.3449800,DOI,1546
33731420,CorpusId,3668
conf/nsdi/ZhengN04,DBLP,3116
248775058,CorpusId,2161
conf/esa/DaskalakisP05,DBLP,338
journals/mor/PapadimitriouT87,DBLP,540
30068012,PubMed,2438
254591376,CorpusId,3697
2139010071,MAG,2046
journals/pami/GershmanFB15,DBLP,1770
10.1109/IWAR.1999.803815,DOI,2665
162947657,MAG,2726
30033906,CorpusId,568
8893884,CorpusId,852
1340025,CorpusId,1981
conf/cikm/DakkaGI08,DBLP,37
conf/nips/BleiNJ01,DBLP,1865
10.1007/978-3-030-01246-5_35,DOI,3748
2101990932,MAG,3585
52125003,CorpusId,3222
10.1145/62.322435,DOI,587
10.1145/2745844.2745846,DOI,724
conf/pods/PapadimitriouY01,DBLP,793
261287163,CorpusId,911
10.1371/journal.pone.0026004,DOI,2822
2307.05663,ArXiv,3680
19179612,PubMed,2834
10.1109/CVPR.2011.5995586,DOI,3780
1497277914,MAG,549
10.1016/j.ophtha.2018.02.002,DOI,977
3023051088,MAG,2924
1201.1657,ArXiv,1749
259665073,CorpusId,662
1886027077,MAG,276
10819442,CorpusId,534
10.1109/12.272431,DOI,833
3042710236,MAG,2169
146048311,CorpusId,2183
1521081,CorpusId,609
16411311,CorpusId,2960
2047158167,MAG,382
236552565,CorpusId,2916
10.1006/jpdc.1997.1373,DOI,3498
10013225,PubMed,1460
1554106538,MAG,742
6680780,CorpusId,2749
2886498742,MAG,184
8677739,PubMedCentral,957
conf/ihi/WilcoxFLRCV12,DBLP,2499
10.1145/260094.260207,DOI,3636
37400521,PubMed,2900
journals/corr/QuadriantoSKG13,DBLP,2972
2056813171,MAG,2605
2119070977,MAG,80
31898441,PubMed,2179
2952530952,MAG,737
2530271,CorpusId,910
10.1145/506147.506148,DOI,412
10.1073/pnas.1503283112,DOI,3254
6216878,CorpusId,23
2060490044,MAG,2880
2136850998,MAG,2814
10.1007/978-3-319-38851-9_19,DOI,3409
2223242,CorpusId,2625
2605929785,MAG,187
2339265331,MAG,219
conf/sigmod/AgichteinGV01,DBLP,88
2775299189,MAG,3236
47297658,CorpusId,737
260163942,CorpusId,2158
10.1109/TPWRD.2002.1022804,DOI,2112
conf/asplos/LimN20,DBLP,3013
7607847,CorpusId,3753
2104696904,MAG,3050
10.1073/pnas.1412301112,DOI,1708
journals/corr/abs-2212-04412,DBLP,3704
conf/coco/Papadimitriou96,DBLP,444
3489809,PubMedCentral,2805
18518405,CorpusId,1251
187782036,MAG,885
10.1145/1993744.1993757,DOI,3050
3084265465,MAG,967
203847503,CorpusId,167
conf/approx/BansalGKPSS15,DBLP,3413
2919846155,MAG,2180
2160380549,MAG,1701
2951160318,MAG,1665
2100732491,MAG,3268
26808992,CorpusId,328
conf/siggraph/ElvezioSOFT17,DBLP,2443
2343814503,MAG,2456
10.1145/224056.225837,DOI,3159
20511303,CorpusId,2353
318284521,MAG,3083
3845604,CorpusId,63
26676093,CorpusId,2399
conf/isorc/DechevMSW08,DBLP,3582
10.1109/CoASE.2014.6899311,DOI,1973
2112.03493,ArXiv,1541
174802360,CorpusId,1573
2914413082,MAG,582
10.1109/ISMAR-AMH.2011.6093643,DOI,2506
10.1371/journal.pone.0231343,DOI,3205
journals/corr/abs-1910-00054,DBLP,4
journals/tcs/VassilvitskiiY05,DBLP,772
10.1103/PHYSREVLETT.64.172,DOI,1461
8145669,CorpusId,2617
427984,CorpusId,657
15585974,CorpusId,2550
journals/tods/KarpSP03,DBLP,363
journals/jasis/NaamanBG11,DBLP,23
2120349285,MAG,749
1985182453,MAG,69
6601473,CorpusId,420
2108280,CorpusId,2689
15367056,CorpusId,2947
conf/sigmod/BrunoCG01,DBLP,93
43152057,CorpusId,3641
11511101,CorpusId,237
10.1109/DCC.1999.755661,DOI,402
10.1111/j.1558-5646.1978.tb00642.x,DOI,3363
21807662,CorpusId,2268
10.1007/s11786-011-0094-1,DOI,3556
2167723076,MAG,329
252355398,CorpusId,694
journals/corr/abs-1804-03160,DBLP,3748
10.1109/PDIS.1996.568668,DOI,121
7206807,PubMedCentral,2924
2758962610,MAG,1919
2034376463,MAG,2974
15152584,CorpusId,2070
6212051,PubMed,2391
1504345642,MAG,576
conf/osdi/LiLQGN23,DBLP,2995
10.1007/978-3-030-01261-8_24,DOI,3742
2610022223,MAG,2444
978560,CorpusId,268
conf/wh/NikzadVZBQZPDKRG12,DBLP,681
conf/stoc/PhillipsSTW97,DBLP,3495
16951698,CorpusId,2873
30822060,PubMed,1055
10.1007/s41660-021-00188-1,DOI,1878
2994547581,MAG,1882
212657752,CorpusId,1560
10.1145/210332.210339,DOI,825
10.1109/5.92043,DOI,134
25192044,PubMed,2962
journals/mst/PapadimitriouS96,DBLP,520
258676585,CorpusId,3377
23857392,CorpusId,2860
conf/uist/BellFH01,DBLP,2641
14151194,CorpusId,800
15402363,CorpusId,262
3001231125,MAG,962
11408454,CorpusId,1854
7888391,CorpusId,3051
conf/isaac/EtessamiY05,DBLP,767
journals/jacm/BlumLTY94,DBLP,834
40177291,CorpusId,2398
conf/icalp/CourcoubetisY90,DBLP,873
15198745,CorpusId,2677
16241783,PubMed,1337
249544411,CorpusId,2411
2471793227,MAG,1941
conf/cvpr/VondrickOPT16,DBLP,3769
231623351,CorpusId,3198
2794676431,MAG,740
6275970,CorpusId,1923
10.1145/2796314.2745846,DOI,723
10.1109/CSCWD.2012.6221923,DOI,2003
conf/vr/KapriRF11,DBLP,2516
conf/icml/WangB21,DBLP,1544
10.1109/ISMAR-Adjunct.2016.0074,DOI,2458
12471952,CorpusId,3264
18491515,CorpusId,3583
15245211,PubMed,1387
1980265457,MAG,3421
35527695,PubMed,2163
32316784,PubMed,2170
conf/icwsm/ChaneyB12,DBLP,1748
10.1002/spe.686,DOI,3595
10.1016/S0890-5401(03)00012-9,DOI,413
16526794,CorpusId,797
1603.00788,ArXiv,1647
12888602,CorpusId,2221
10.4338/ACI-2011-05-RA-0034,DOI,2507
1969422957,MAG,2593
2047880045,MAG,371
33072090,PubMed,2785
44054119,CorpusId,2082
journals/corr/DiengTRPB16,DBLP,1670
205988808,CorpusId,2838
868535,CorpusId,1861
10.1145/1268517.1268537,DOI,2551
10.1145/2591971.2592003,DOI,3038
2133312402,MAG,3075
211004735,CorpusId,2173
10.1145/74333.74343,DOI,2753
1503.01508,ArXiv,3764
1992044086,MAG,595
hep-ex/0607022,ArXiv,1300
conf/cdc/DearKTC16,DBLP,1031
11038147,CorpusId,467
journals/tmi/KimKSKK11,DBLP,1009
books/daglib/p/DechevRPS10,DBLP,3565
36134905,PubMed,948
conf/stoc/GoldbergP06,DBLP,317
2064546787,MAG,2338
2020104585,MAG,3542
conf/spaa/UllmanY90,DBLP,872
140134741,CorpusId,1206
2853109,CorpusId,2292
7576120,PubMedCentral,964
61857474,CorpusId,1729
10.1038/ncomms9016,DOI,2955
18958232,CorpusId,1030
10.1109/ISMAR-Adjunct.2018.00121,DOI,2442
19113474,PubMed,1218
3502140,CorpusId,2596
10.1109/2.97249,DOI,2740
2032591091,MAG,3501
conf/ijcai/ZhouF97,DBLP,2681
10.3389/fevo.2019.00123,DOI,3217
7696881,CorpusId,3040
8304992,PubMedCentral,2165
journals/corr/abs-1910-12991,DBLP,1567
2071343145,MAG,2540
214795220,CorpusId,703
3885425,PubMedCentral,3272
2374662,CorpusId,2502
2809845242,MAG,976
10.1136/ard.51.3.321,DOI,2342
2811308998,MAG,1607
journals/corr/abs-1806-03907,DBLP,711
133610,CorpusId,801
18570565,PubMed,3080
5564670,CorpusId,2291
1544920412,MAG,791
10.1145/140901.140902,DOI,130
255506423,CorpusId,3284
34268370,CorpusId,3560
10.1093/rheumatology/ker520,DOI,2221
27511747,CorpusId,2748
10.1002/rob.20318,DOI,140
236300785,CorpusId,1877
conf/sigir/BleiJ03,DBLP,1859
conf/avss/OhHPCCLMALDSWJRSVPRYTSFCD11,DBLP,3778
6737838,CorpusId,649
3030077412,MAG,2923
3660097,CorpusId,2963
3073653,CorpusId,1099
journals/tvcg/ZhaoOFRU23,DBLP,2411
33520962,CorpusId,2281
2140094437,MAG,2800
1489434708,MAG,3456
2060010299,MAG,1340
19706535,PubMed,2836
32441807,PubMed,2177
43194026,CorpusId,2695
2138282709,MAG,2201
conf/sigecom/DobzinskiPS11,DBLP,251
8064926,CorpusId,286
journals/jmlr/HoffmanBWP13,DBLP,1757
19997679,CorpusId,636
24786518,PubMed,2963
8246141,CorpusId,2801
10.1109/ISAR.2000.880917,DOI,2655
1981169,PubMed,1015
5930427,CorpusId,3453
2505888,PubMed,1016
conf/iui/OlwalF05,DBLP,2579
28530654,PubMed,2960
2145071590,MAG,1826
8765207,CorpusId,3108
2811062641,MAG,7
10434363,PubMedCentral,2158
10777031,CorpusId,599
10556513,CorpusId,3299
7582143,CorpusId,3775
16082620,CorpusId,937
7492245,PubMed,2314
53223803,CorpusId,232
10.1007/11672142_52,DOI,760
10.1109/SFCS.1985.31,DOI,894
33156646,CorpusId,547
journals/pieee/LeeY96,DBLP,821
journals/corr/PirsiavashVT14,DBLP,3772
2657767539,MAG,374
10.1109/2.901167,DOI,82
1538761287,MAG,2015
10.1182/blood-2012-06-438234,DOI,2802
10.1145/3263337,DOI,3042
2043686249,MAG,1767
30220853,CorpusId,3141
10.1109/COASE.2007.4341839,DOI,2070
9651369,CorpusId,2371
22279392,CorpusId,373
21461218,PubMed,1008
conf/delos/Gravano00,DBLP,104
248267854,CorpusId,2416
10.1145/3302424.3303980,DOI,3019
10.1145/2133806.2133826,DOI,1751
1574587683,MAG,800
conf/kdd/WangB11,DBLP,1772
18517934,PubMed,1195
2970738418,MAG,1584
10.1145/103516.103517,DOI,859
10.1109/SFCS.1980.27,DOI,934
10.1109/TASE.2013.2280618,DOI,1958
40737471,CorpusId,3653
2080716914,MAG,802
249627007,CorpusId,3173
363248,CorpusId,944
conf/stoc/GuruswamiKRSY99,DBLP,803
1765379,CorpusId,802
227049196,CorpusId,3042
10.1145/290593.290607,DOI,108
17662944,CorpusId,1345
256849822,CorpusId,154
9382867,CorpusId,261
253019588,CorpusId,1534
1710.08880,ArXiv,3241
conf/ec/FiatKKP19,DBLP,165
253259685,CorpusId,3175
2197465714,MAG,218
conf/colt/PapadimitriouV15,DBLP,220
10961874,PubMed,2287
3529561,CorpusId,61
14362511,CorpusId,1804
12844006,CorpusId,1380
10.1016/0166-218X(89)90053-X,DOI,878
10801423,CorpusId,3577
52159019,CorpusId,184
journals/candie/XieCT16,DBLP,1939
conf/mswim/MilosevicYVTZFBR13,DBLP,679
conf/pepm/BeshersF97,DBLP,2688
19392512,PubMed,1267
32404640,CorpusId,2064
2789420638,MAG,2186
2303.08128,ArXiv,3685
conf/icalp/VaziraniY92,DBLP,851
2615768957,MAG,759
conf/dgo/AmbiteAGHHKPRSSW00,DBLP,96
244478155,CorpusId,3712
1709.02738,ArXiv,192
15904132,PubMed,1346
8046755,PubMedCentral,955
208157594,CorpusId,3392
2027473833,MAG,232
2167810193,MAG,1785
10.1145/1866218.1866240,DOI,2517
2311211,CorpusId,3599
9523904,CorpusId,2743
34041535,CorpusId,306
conf/nips/LegensteinPVM16,DBLP,199
1589703745,MAG,377
10.1016/j.ygcen.2013.11.012,DOI,3273
45249801,CorpusId,2464
conf/ecbs/DechevS09,DBLP,3577
22787662,CorpusId,2802
10.1007/3-540-56939-1_60,DOI,845
7840674,PubMedCentral,953
journals/tocs/LaiN06,DBLP,3100
8182346,CorpusId,3465
conf/eurosys/WengH0NY23,DBLP,2996
conf/nips/GriffithsSBT04,DBLP,1854
9521730,PubMed,2879
17745119,CorpusId,19
12482867,CorpusId,1793
1969597348,MAG,2071
2261755,CorpusId,2500
1334679,PubMed,2343
644913,CorpusId,1976
1827840750,MAG,233
conf/iccv/RecasensVK017,DBLP,3749
1517988587,MAG,858
2730049296,MAG,3240
conf/sigmetrics/ViennotGN14,DBLP,3038
conf/sigmetrics/SubhravetiN11,DBLP,3055
10.1007/978-3-642-16023-3_2,DOI,742
44849739,CorpusId,1414
32141700,CorpusId,2640
journals/spe/Stroustrup83,DBLP,3669
1601161243,MAG,2504
3092674975,MAG,2790
49319144,MAG,3658
247489362,CorpusId,3174
1421002,CorpusId,3124
1162247,CorpusId,1686
34279966,CorpusId,1919
41200070,CorpusId,2300
10.1016/j.imbio.2010.05.028,DOI,2828
562673,CorpusId,3053
16083016,CorpusId,840
journals/ipl/BanJPPR19,DBLP,173
conf/nips/AnariD0PSV18,DBLP,181
2076386251,MAG,399
10.1145/1859127.1859139,DOI,27
2211167279,MAG,235
10.1145/1634.1887,DOI,571
9227327,PubMed,2299
237770113,CorpusId,3193
2110.12235,ArXiv,1535
1315509,PubMed,2342
24923875,CorpusId,2024
10.1145/375663.375671,DOI,83
journals/corr/abs-1910-04302,DBLP,1586
10.1109/JCDL.2004.1336168,DOI,2596
3004039831,MAG,3015
10.1073/pnas.1702076114,DOI,1635
conf/iui/SeligmannF93,DBLP,2720
26119392,PubMed,3253
2057364504,MAG,539
10.1145/605397.605408,DOI,3320
260681527,CorpusId,1551
conf/naacl/CohenBS10,DBLP,1792
2204.01633,ArXiv,1527
conf/ica/KnowlesG07,DBLP,2991
2135108322,MAG,726
2578395,CorpusId,690
1523437677,MAG,360
5359519,CorpusId,891
7481714,PubMedCentral,3211
conf/ciac/Yannakakis94,DBLP,831
journals/jc/GeorgakopoulosKP88,DBLP,527
10.1109/WACV.2013.6475023,DOI,3282
10.1109/3DUI.2012.6184213,DOI,2500
2169359757,MAG,467
journals/jacm/PapadimitriouK80,DBLP,613
journals/cacm/Stroustrup10,DBLP,3566
2116544254,MAG,68
2011.14015,ArXiv,2928
16432842,CorpusId,494
39443726,CorpusId,2310
conf/pdis/GravanoGT94,DBLP,123
215809873,CorpusId,3205
10.1007/3-540-19488-6_149,DOI,884
2056945148,MAG,2073
2154788235,MAG,609
10.1002/CCD.1810320206,DOI,653
2070860822,MAG,581
2809175018,MAG,1073
2496637919,MAG,2807
conf/osdi/LiLDGNSS22,DBLP,3003
10.1145/2789208,DOI,727
1599764145,MAG,495
21478073,PubMed,1009
journals/corr/abs-1903-01373,DBLP,176
45128411,CorpusId,406
16732164,CorpusId,3772
3080147950,MAG,3211
2030486339,MAG,2812
conf/iclr/MenonV23,DBLP,3701
2067237863,MAG,2597
10.1103/PhysRevLett.100.241805,DOI,1230
221819627,CorpusId,3384
1542746141,MAG,1850
167591,CorpusId,402
2106.00718,ArXiv,159
conf/rss/Haas-HegerPYIC18,DBLP,710
conf/aaaiss/ParhamCSBR17,DBLP,3238
17475854,CorpusId,3331
10.1109/infocom41043.2020.9155503,DOI,702
34840098,CorpusId,3505
2305.15399,ArXiv,3684
20953436,CorpusId,943
259322244,CorpusId,2900
conf/wine/AdlerDP09,DBLP,276
conf/cdc/SalmanDBSC16,DBLP,1028
2900484491,MAG,2185
15037534,CorpusId,3070
2068521017,MAG,630
conf/mixer/OlwalF04,DBLP,2593
2144426613,MAG,2876
10.1016/0196-6774(84)90029-4,DOI,575
220250263,CorpusId,3723
2163238927,MAG,1127
10.1101/637306,DOI,2934
10.1109/DCC.2002.1000004,DOI,3141
2126607654,MAG,3080
10.1002/(SICI)1097-0304(199802)43:2<168::AID-CCD12>3.0.CO;2-K,DOI,649
conf/vrst/HendersonF08,DBLP,2547
2990129575,MAG,3731
10.1137/0212013,DOI,581
2132827946,MAG,1857
journals/candie/XieCT13,DBLP,1978
10.1007/3-540-57568-5_267,DOI,836
0711.0032,ArXiv,1308
2210.07183,ArXiv,3701
conf/soda/BuchfuhrerDFKMPSSU10,DBLP,270
conf/iswc/EaddyBBF04,DBLP,2603
journals/dm/GatesP79,DBLP,622
2086710210,MAG,1779
37476946,CorpusId,1031
2168787235,MAG,270
10.1016/j.ophtha.2011.07.051,DOI,1007
journals/ijcv/VondrickPR13,DBLP,3776
11130466,PubMed,2288
journals/jmlr/RicatteGT20,DBLP,1563
51876625,CorpusId,3744
2004929506,MAG,821
2000584925,MAG,2818
journals/corr/abs-2110-10804,DBLP,1552
10.1007/s10696-011-9109-0,DOI,2012
215985887,CorpusId,120
2037591624,MAG,319
10.48550/arXiv.2301.00537,DOI,1511
37572396,CorpusId,1934
10.1007/s00442-016-3614-5,DOI,3247
10.1371/journal.pone.0083470,DOI,3272
232014586,CorpusId,1044
1966988803,MAG,784
2094407133,MAG,588
2111.08171,ArXiv,666
2128084735,MAG,2634
40922,CorpusId,1673
3094040572,MAG,3727
10.1109/TPAMI.2014.2321387,DOI,1770
6317007,CorpusId,247
10.1016/j.anbehav.2019.09.010,DOI,3214
36004238,CorpusId,3433
10.1089/CMB.1998.5.423,DOI,807
2063392856,MAG,422
1583493689,MAG,3661
11689187,CorpusId,3571
2141482262,MAG,3474
12255424,CorpusId,2880
4569838,CorpusId,3231
1495,CorpusId,2620
conf/vr/KroslEWHFK19,DBLP,2430
8135364,CorpusId,2812
13156740,CorpusId,1856
3004133414,MAG,1884
journals/jim/ChienZ12,DBLP,1999
journals/jcss/PapadimitriouRTV00,DBLP,393
2129975058,MAG,1311
2107855965,MAG,2036
conf/sagt/DaskalakisFPPV10,DBLP,269
10.1007/11944874_14,DOI,766
2104.13374,ArXiv,1047
conf/pods/BeeriKP09,DBLP,272
2072782111,MAG,520
10.1007/BFb0028023,DOI,815
46682048,CorpusId,824
13384535,CorpusId,869
930443,CorpusId,821
34010027,CorpusId,3628
34943658,CorpusId,307
24802878,CorpusId,2335
10.1145/375663.375686,DOI,93
23377586,PubMed,999
2010.12013,ArXiv,3727
21194530,PubMed,2818
10.1007/s10055-005-0152-6,DOI,2582
26961538,CorpusId,424
24421887,PubMed,3272
17238455,CorpusId,3033
10122485,CorpusId,2599
44996661,CorpusId,3655
journals/corr/abs-2006-04910,DBLP,2931
conf/emnlp/Boyd-GraberBZ07,DBLP,1827
10.1007/3-540-45520-5_4,DOI,2676
10.1007/978-3-642-19440-5_8,DOI,3563
10.4049/jimmunol.170.4.1964,DOI,2269
1794824357,MAG,573
3034285889,MAG,3202
2055825234,MAG,261
10.1117/12.436748,DOI,2118
10.1016/j.anbehav.2018.09.007,DOI,3232
conf/wsc/ChienCHY11,DBLP,2011
10.1016/0006-8993(90)91348-K,DOI,1015
conf/usenix/YangNST02,DBLP,3144
254438944,CorpusId,2903
10.1137/0210021,DOI,927
10.1016/S0003-3472(81)80170-4,DOI,3356
2639112,CorpusId,3558
10215514,CorpusId,1375
journals/jcss/YannakakisP82,DBLP,911
261231236,CorpusId,2978
2161000249,MAG,2763
1904.01766,ArXiv,3736
10.1042/BJ2020453,DOI,2391
1806.03907,ArXiv,711
34432296,PubMed,2168
2086534040,MAG,1987
263020656,CorpusId,1840
10.1016/0014-5793(83)80730-3,DOI,2383
1989533946,MAG,2609
2235715729,MAG,2470
10.1016/j.ijpvp.2022.104868,DOI,2903
10.1145/2783258.2783414,DOI,1679
17555713,PubMed,2850
10.1287/moor.18.1.1,DOI,839
2913521851,MAG,2487
10.3341/kjo.2021.0031,DOI,960
10.1086/673214,DOI,3279
2607335953,MAG,190
26178705,CorpusId,897
1590423655,MAG,3092
journals/tods/GravanoGT99,DBLP,105
10.1145/192161.192287,DOI,2710
10.1086/670242,DOI,3280
journals/cga/JulierBBL02,DBLP,2655
10.1145/263661.263688,DOI,434
246845506,CorpusId,3180
journals/corr/abs-2004-12926,DBLP,225
6827221,PubMedCentral,2936
17295574,CorpusId,3156
conf/chi/WhiteMF07,DBLP,2562
2059449895,MAG,451
1594823235,MAG,764
8278616,CorpusId,1728
2056076776,MAG,23
10.1137/080724514,DOI,745
conf/www/KouroupasKPS05,DBLP,337
11340034,CorpusId,1149
10.1145/1458082.1458320,DOI,37
14611795,CorpusId,24
5652538,CorpusId,1757
3128992,CorpusId,543
28114776,CorpusId,1273
2100163972,MAG,1856
2102513374,MAG,3570
31511739,CorpusId,3636
2153034112,MAG,1791
1987623404,MAG,2963
10.1109/ICDE.2003.1260850,DOI,67
40792211,CorpusId,2235
10.1109/FOCS.2007.24,DOI,305
39109542,CorpusId,435
10.1145/4221.4228,DOI,910
journals/corr/abs-1911-01956,DBLP,3390
22351900,PubMed,2221
18845486,PubMed,2835
2206.06584,ArXiv,1530
